,Longtitude,Latitude,Groundwater
8277,86.59833332976748,26.097222219761736,2.93
8278,82.18277778028225,17.0516666698058,4.1
8279,73.33083332998612,16.54888888964475,8.9
8280,76.07055556037048,19.76500000025862,13.1
8281,76.11111110998988,20.466666669922866,8.2
8282,80.46111111042147,26.641666669637114,2.65
8283,80.34111110984777,27.374999999855056,6.48
8284,78.70749999977347,14.725277779694299,8.5
8285,78.80000000000992,20.84999999954521,13.5
8286,83.74999999967262,25.91666667044677,6.88
8287,82.38277778041558,21.85277777974269,5.5
8288,86.17500000001625,23.545833329948408,9.34
8289,74.02777777993398,30.28194443965099,2.36
8290,78.03166667035174,17.28750000018871,12.18
8291,75.09999999970007,14.699999999662763,13.44
8292,73.00416666986375,21.38027778020532,3.6
8293,76.66666667034202,29.687499999769994,25.83
8294,80.62916666975724,17.573611109804585,12.12
8295,79.4583333298691,20.541666670341293,6.5
8296,75.2422222199072,31.174444440066168,22
8297,77.2000000000953,30.166666670308334,24.79
8298,92.63638889032754,11.682222220415547,4.98
8299,75.6916666703056,28.466666669679327,76.1
8300,76.01694444026813,30.54750000041017,19.6
8301,75.31166667035902,19.88916666989806,8
8302,77.26333333015269,25.263333330442133,9.48
8303,74.60555555966806,14.425000000377306,6.09
8304,78.5333333297454,21.466666670179567,8.9
8305,76.5833333303502,18.116666670157713,16.5
8306,79.30833332966431,27.841666669745383,15.85
8307,78.19999999961597,10.0458333304318,4.72
8308,75.78333333042642,19.60000000036002,10.1
8309,79.58500000011816,13.820277779960835,4.3
8310,73.15861111049361,25.11416666973197,6.26
8311,77.28083333019819,30.069444439858614,6.73
8312,80.51027777959928,16.33972222006745,3.86
8313,84.91249999954246,26.654166669577705,4.82
8314,80.82499999995994,26.975000000266455,14.83
8315,82.3894444397558,26.980000000217494,4.34
8316,79.22777777981295,19.99499999969421,9.6
8317,73.70000000006402,16.699999999559832,8
8318,78.78388888969367,19.125555559973204,4.98
8319,81.96666666996234,21.80000000038779,4.91
8320,75.75833333025761,29.075000000163154,3.34
8321,77.39527778004386,15.167222220167389,2.75
8322,82.91250000004622,21.751388890146917,9.54
8323,73.79583332972402,20.011388890137006,8
8324,73.56527778023192,23.84166667028885,12.74
8325,71.91666667040413,23.275000000363146,5.23
8326,73.63333333014987,29.354166669840957,2.45
8327,78.94999999996591,11.625000000254044,1.38
8328,70.08333332952068,21.487500000308597,24.95
8329,76.67222221951336,24.34999999995435,10.46
8330,76.95194444012022,30.479722220301095,16.71
8331,75.81111111012656,30.902777779613658,27.53
8332,73.12222222047555,22.43888888992741,19.47
8333,79.78305555967776,17.791666670143947,4.68
8334,76.88500000036467,12.30666666996532,8.75
8335,78.35999999990796,16.291666669897303,13.9
8336,81.11249999969414,26.766666669716187,3.75
8337,77.72083333009792,11.233333330428998,3.25
8338,78.10666667007024,13.140833330413376,5.27
8339,78.89805555967304,21.862222220259834,10.4
8340,73.4036111097105,18.072777779808668,8.25
8341,77.758333330305,8.254166666941344,2.92
8342,73.77638889016158,24.57777778027106,7.72
8343,82.56111111020473,21.68750000006552,14.83
8344,77.89999999971837,28.733333330402175,11.6
8345,87.84250000039648,26.284999999590074,4.37
8346,74.45833333031035,23.863888890443757,14.8
8347,85.13777777979843,26.212777780421916,3.03
8348,77.9444444403884,21.35999999970027,9.33
8349,71.81805555976602,24.313888889708902,79.43
8350,78.77638889001793,27.433333330264066,6.9
8351,77.37083333039817,17.868055560299638,17.86
8352,79.16472221950873,29.263333329842474,4.6
8353,74.20416667033302,21.285555560441136,6.8
8354,77.46666666980693,20.524999999707784,13.25
8355,79.09166667028812,18.59638888965952,10.46
8356,70.05555555956145,21.220833330350043,10.51
8357,76.36166667024293,21.81722221991904,5.67
8358,82.72805555986314,23.30194443983235,2.9
8359,75.03055556014215,23.624999999724583,11.6
8360,84.72500000027989,25.669444440244725,6.84
8361,77.53333333013302,11.808333329985919,8.49
8362,79.58777777980504,19.207499999942304,4.55
8363,73.72277778031312,22.372777780435797,4
8364,77.75500000024843,9.510833333000942,7.66
8365,75.70000000020639,30.72638889037738,16.79
8366,82.49750000000408,22.357499999726976,7.83
8367,77.16277778012555,28.73638889016055,2.33
8368,81.883333329675,20.966666669689232,9.7
8369,80.89999999978026,17.85000000032311,14.51
8370,84.6758333304574,26.103611109941852,3.6
8371,81.77916667049546,26.664722219693207,5.9
8372,76.88194444012626,15.157222220036555,3.42
8373,78.5638888903986,25.909444440285355,10.33
8374,75.3100000004456,32.80638889014738,5.4
8375,79.28749999962491,18.445833330099504,19.69
8376,74.21666666959456,16.297222220325455,2.6
8377,78.16305555967764,14.617777780035492,13.9
8378,75.29166667026662,15.083333329758512,19.49
8379,75.86666667048313,19.85611111002499,15.3
8380,83.07500000032074,27.300000000179814,3.55
8381,84.72861111045228,25.682777780083576,9.5
8382,78.49999999991999,15.245833329830143,5.83
8383,77.03638889041602,28.793888890019453,13.57
8384,79.56666666953372,18.62611111037567,6.85
8385,80.06777777967973,25.563888889628373,9.15
8386,76.0736111100759,25.39111111030661,3.01
8387,77.21250000033834,11.245833329662384,1.06
8388,76.28333333006124,12.324999999635304,4.1
8389,73.26666667001508,21.049999999708422,5.25
8390,81.47166667030092,20.646111109677605,4.51
8391,80.24722222034553,21.613888889715255,8.2
8392,83.41333332959022,23.194999999844573,11.5
8393,75.92916667022253,12.170833330423504,13.01
8394,78.72861111021228,29.10555556002102,4.32
8395,78.84250000029502,21.70194444007023,10.67
8396,78.3600000003812,13.070000000017728,5.2
8397,72.70499999983083,23.37361111001832,116.48
8398,79.6666666695631,20.58333332977616,5.08
8399,74.41666666987555,33.03194444031732,4.72
8400,79.8666666699784,15.58333333003851,3.23
8401,72.89166667037634,24.95555555967802,4.78
8402,76.8327777796635,22.082222219891907,9.52
8403,76.41666667004758,17.233333330176702,14.5
8404,77.08750000004119,26.44722222026432,8.85
8405,76.37777778007161,30.712500000295552,18.1
8406,79.43611111003635,23.828333330129663,2.77
8407,70.55499999950015,20.83833333025217,21.4
8408,78.523611110213,20.76388888996193,6.9
8409,75.57500000042971,12.377777779789357,5.9
8410,79.33361111017551,22.986944439660054,8.28
8411,82.49166666998885,17.812500000174328,2.13
8412,73.83666667004968,15.398055559594754,3.13
8413,71.63861111030835,24.61638888976063,9.46
8414,83.15694443981323,23.511111110331417,6.4
8415,75.10833332994866,23.774999999828786,9.11
8416,83.76111110954196,18.594444439742208,9.8
8417,74.5916666701173,20.001388889887316,7.5
8418,69.75416667009722,23.433333329970548,16.03
8419,71.23888889043539,21.15000000019497,11.12
8420,74.94250000002367,32.51027778038167,6.78
8421,72.6697222195964,22.12666667035705,10.42
8422,80.75972222015275,21.184722219625662,9.38
8423,78.02249999971058,18.595555560177147,16.53
8424,75.27499999952053,25.620833329670965,4.3
8425,79.89611111042211,16.87055555978948,5.56
8426,75.0999999999358,27.616666670133785,58.2
8427,80.0483333304907,22.512500000262097,6.37
8428,80.22499999978075,21.705000000021045,14.52
8429,75.14999999975912,30.163888889805794,22.34
8430,74.07500000010883,22.36666666988387,9.08
8431,85.31249999976139,25.43333333014377,8.37
8432,75.13333333023571,27.79166667043636,64.45
8433,82.35666667025575,21.930277780453725,5.55
8434,75.50000000002602,14.100000000389503,14.16
8435,76.98333333002232,20.050000000123532,13.2
8436,79.92499999953819,20.208333330018228,3.1
8437,75.51388889009378,17.43055555972477,11.3
8438,78.89166667006369,10.58333332961819,14.09
8439,75.10888889025209,21.266666669729858,19.9
8440,77.58611111000876,20.71666667005405,9.32
8441,79.90833333046876,16.299999999560054,6.9
8442,72.79999999953286,21.45000000012454,8.19
8443,79.41666666961085,12.252222219615884,4.89
8444,75.85000000015381,27.099999999945485,69.82
8445,79.84166667000112,10.933333330065222,1.83
8446,82.13166666963784,26.416666670094337,5.15
8447,76.34444443980924,16.072222219691156,1.5
8448,81.77083332984259,22.44166666983818,15.2
8449,83.10000000049247,23.05833332986827,3.85
8450,78.97861111032377,10.430277780448586,8.77
8451,80.85944443952152,21.254999999921694,7.8
8452,78.30000277748505,20.316666666381337,11.1
8453,77.27083332998508,16.270833330454685,7.7
8454,78.55499999967101,23.502500000314182,7.56
8455,77.3783333296725,19.29472222040779,12.7
8456,78.19777777992671,19.496388890054497,9.2
8457,82.6958333299892,22.966666669639853,11.6
8458,84.04166667019696,24.4666666702666,10.12
8459,82.00416667024032,25.416666669629635,19.28
8460,76.57499999984663,29.777777779955485,25.1
8461,82.26999999963104,21.828055560189295,10.4
8462,79.59250000027964,14.530833329870973,5.91
8463,73.39999999969426,17.166666670256795,15.13
8464,78.26805555975766,18.055833329610383,13.3
8465,86.43333333046485,23.74166667008374,2.51
8466,75.68888889014448,13.983333329669167,2.09
8467,77.05694443967955,29.53333333033136,15.21
8468,75.54222222023398,12.665277779676932,4.59
8469,78.33527777971473,10.991666670343454,7.3
8470,77.15694443991269,28.535833330437242,31.07
8471,73.7249999998502,22.36944443998742,6.35
8472,77.77499999979071,13.075000000095574,30.05
8473,78.10833332957753,13.162499999927837,5.23
8474,76.47916666947165,28.545833330381317,1.41
8475,74.39999999993653,21.349999999912733,10.59
8476,81.00638889029389,21.408611110166056,7.98
8477,84.75611110957811,25.575555559574482,6.05
8478,76.6833333296257,28.04999999953802,23.78
8479,80.48861111032633,18.21222222041358,2.91
8480,71.90833332991055,21.1605555595383,30.31
8481,73.98333332990713,20.46666667010531,20.5
8482,74.7333333302168,29.0333333300522,15.45
8483,74.66666666999546,23.883333330359694,15.3
8484,80.65944443969623,16.184722219687735,1.32
8485,74.75222222018313,13.481388889679078,7.25
8486,76.03444443978353,21.247222219914622,18
8487,81.04166666990366,21.03333333010388,4.28
8488,80.80972221984615,17.972777779986256,12.48
8489,78.0333333304617,20.983333330207756,6.5
8490,74.09999999992604,23.49583332994025,10.66
8491,78.03888888997764,14.047222219742395,2.69
8492,82.18611110973815,25.365277779719136,3.98
8493,82.47777777994547,22.133333329879903,8.1
8494,76.1597222198643,17.97499999993414,11.1
8495,73.76666666980856,21.54722221983318,9.25
8496,86.03333332964506,25.21250000022871,8.99
8497,74.64472221962198,16.81083332984987,4
8498,79.2258333303397,26.175833330278824,4.05
8499,81.21138889043594,21.166944439799828,3.41
8500,74.83416666961172,32.61555556005131,4.11
8501,86.3861111101822,24.074999999986932,9.55
8502,75.38333333042519,26.283333329649306,2.4
8503,74.00916667046928,21.755277779584784,7.79
8504,75.98888888959857,12.018055560394876,11.18
8505,74.95833333012003,31.863888890022874,9.87
8506,80.96249999999928,16.645833330078457,36.28
8507,77.24138888998117,13.976666669598337,0.65
8508,74.28333332947003,30.68333333013799,15.58
8509,82.98333333002167,27.077777779782306,4.53
8510,74.74638889005159,32.84833333045508,9.68
8511,75.38333332989205,12.954166669658209,12.2
8512,73.1983333303718,22.293333329576562,10.6
8513,86.55277778024899,22.508333329999846,11.5
8514,74.74277778030704,16.958333330104086,6.3
8515,78.56666666963758,20.65833332983593,9.8
8516,81.3605555599831,26.421388889612427,3.7
8517,75.89166667013481,16.525000000318915,7.22
8518,79.18833333047469,20.389722220030567,9.1
8519,84.03333332994013,25.833333329888124,4.87
8520,76.52444443969654,20.675833329755857,12.2
8521,81.98805555965274,21.40194443980382,4.26
8522,74.82027778018302,32.52583333043467,3.9
8523,76.83055555966452,12.508333329877868,12.5
8524,81.37805556036847,24.471666669963028,9.83
8525,77.16666667027657,29.586666669589984,23.44
8526,75.72500000003178,13.866666670094776,1.11
8527,75.6736111099371,27.18611110954382,51.34
8528,73.94722222047194,15.185555559808323,4.55
8529,81.63333332991283,26.458333330381375,11.18
8530,77.2000000000953,30.166666670308334,17.59
8531,80.03444443968712,16.227499999668858,11.14
8532,78.32333333036917,16.7438888898764,41.82
8533,74.08333332983649,25.73333333017275,11.3
8534,73.47166667010787,23.11916666975356,19.25
8535,78.8875000002675,21.068333329649867,9.4
8536,83.2749999997148,26.049999999616947,5.23
8537,82.0250000002866,22.288888889863294,2.6
8538,81.30638889021469,21.25694444025091,7.95
8539,82.94999999996263,22.908333330047206,11.2
8540,74.76250000017636,14.558055559741382,14.31
8541,75.89111110962439,20.551111110447387,11.23
8542,75.7930555596629,31.029166669716513,16.29
8543,80.71305556020408,18.217499999623282,10.65
8544,75.71499999972758,31.95138889025498,13.52
8545,83.81138889013845,22.890555559659845,8.32
8546,72.68750000029536,24.925000000067964,17.38
8547,75.28333332988774,14.183333329634003,10.42
8548,81.37916666961596,25.751388890458124,15.77
8549,75.24583333045219,32.46249999967504,5.52
8550,80.42138888972535,16.276666669845355,6.22
8551,76.13333332995026,18.71666667033375,10.6
8552,82.06250000033175,25.016666670349114,6.37
8553,77.7363888897901,21.272222219812797,29.5
8554,78.65833332995318,12.725000000115768,8.98
8555,76.78333332998434,28.64999999979157,4.51
8556,73.78055556026145,21.163888890177486,12
8557,83.52055556026167,22.41527777963447,7.2
8558,81.9086111100885,26.16749999990043,7.05
8559,75.69722221977574,22.61250000031792,7.68
8560,75.53472222025049,13.357777779627412,6
8561,74.22777777956856,19.277777780381815,8.62
8562,82.5905555600285,17.71472222015862,6.62
8563,77.44999999975798,26.816666670409948,8.78
8564,73.50666666994897,22.75861111031738,10.3
8565,79.52138888984734,14.494444440158452,5.32
8566,77.07916666996684,21.20833332972549,5.35
8567,79.45416666963249,11.12499999995191,4.3
8568,76.89166667001878,20.00833333037754,8.65
8569,82.2583333300702,21.654166669550538,7.71
8570,70.966666670052,21.583333329607367,11.6
8571,73.06666666973973,24.80000000033454,12.2
8572,71.46666667023987,21.724999999955486,16.29
8573,76.05666666996552,29.956666669811078,39.35
8574,81.68888888982251,20.902777780438058,10.2
8575,82.5227777801085,23.40694443988575,11
8576,78.33944444037851,19.141666670135,6.6
8577,79.38055555979525,26.512499999835594,7.13
8578,73.4750000000564,21.73333332964545,2.89
8579,78.19111111038428,24.16527778018237,20.98
8580,79.2024999999155,26.70944443973915,8.14
8581,75.50999999998471,28.024999999700892,50.4
8582,77.27083332998508,16.270833330454685,4.6
8583,83.9469444400027,25.55416667017347,7.75
8584,74.76999999979583,24.551666670255027,6.02
8585,78.70194443953474,20.83361110980674,18.3
8586,78.03972222029908,15.805555559738776,3.75
8587,78.13722221981244,21.45749999953966,7.6
8588,79.97916666969638,21.60111111004361,6.86
8589,77.20749999968396,28.76000000017024,3.51
8590,74.49999999983301,15.450000000004744,15.19
8591,73.81944444007603,20.1441666704078,9.5
8592,82.54138889049429,22.334722220326636,7.5
8593,74.28333332962863,23.616666670233663,10.4
8594,82.06944443953523,23.01999999956239,14.12
8595,77.89999999962383,12.56666666973103,5.78
8596,83.55166666954001,21.868055560052284,3.77
8597,80.4744444403047,16.25999999995865,4.8
8598,86.85499999970732,24.38027777984474,10.15
8599,74.26666667022545,24.433333330156746,10.2
8600,79.85138888958767,11.016944439944142,2.05
8601,75.77916666998944,31.229166670188114,27.18
8602,73.5736111100635,19.464999999938716,4.9
8603,86.52777777997109,23.82500000033053,3.5
8604,76.76250000043008,29.95000000038544,24.61
8605,77.41944444006823,17.906944439570793,20.8
8606,74.39999999954705,15.133333330422895,8.37
8607,75.96555556045479,15.96166666978328,11.8
8608,75.51444443971815,32.28083332966595,3.77
8609,76.333333329647,27.633333330208533,32.5
8610,85.71250000025974,25.59166667040616,8.06
8611,82.69500000034665,18.14555556030918,5.63
8612,76.5611111104128,24.41250000034526,9.25
8613,78.66250000040672,12.258333330096919,7.8
8614,76.1125000000796,28.04999999983891,8.63
8615,75.99722222002009,14.783333329947608,5.5
8616,74.12499999984986,20.95000000044866,4.14
8617,74.43333332961525,18.433333329698943,4.45
8618,72.47222221964999,23.258333329927193,123.95
8619,80.24999999988718,21.066666669791896,10.9
8620,74.2527777795137,28.4138888901754,53.65
8621,77.87500000037377,17.69027777989835,18.1
8622,76.95694444046613,20.17472222037811,13.5
8623,73.47083332984248,22.804166670323127,5.9
8624,81.57777777957968,26.329166669691986,3.03
8625,84.3486111100934,18.594444440422155,4.82
8626,79.59583332984108,26.830000000251758,5.8
8627,75.46111111036566,13.468055559774683,9.5
8628,77.9322222197053,17.65750000026141,19.3
8629,77.71666667028207,11.625000000379698,7.3
8630,73.96666667029325,15.666666670082522,5.65
8631,71.28333333039897,25.608333330090034,11.08
8632,78.17500000008118,21.45833332966177,11.3
8633,76.7916666698697,27.208333330452295,23.4
8634,74.60111111013138,23.5575000000616,7.73
8635,78.14166667042547,17.450000000280642,11.95
8636,84.09999999982529,18.408333330460806,7.7
8637,75.90333332988509,17.245277779985724,6.81
8638,80.04166667038584,13.600000000217294,1.46
8639,76.39999999977681,31.33055556039,5.15
8640,75.19888888952218,13.634722220428264,12.54
8641,76.44583333031242,31.270833330426065,13.44
8642,82.72500000040299,21.637500000431977,5.35
8643,81.41388888981916,20.83333332961411,3.72
8644,81.80055556001427,26.05583332989456,10.19
8645,79.3416666704561,12.929166670443019,2.18
8646,71.57916666991866,21.966666669599213,4.85
8647,76.8750000003762,15.512500000023834,4.27
8648,80.23999999975993,17.420833330208783,7.46
8649,77.37777777953622,26.905555560023764,3.18
8650,87.07083332952169,24.384722219697316,8.25
8651,78.89666667008979,17.37666667023365,4.2
8652,77.40000000041496,16.87500000006621,7.42
8653,76.97888889012334,28.638055560044624,14.78
8654,82.39166667018924,26.4083333301632,7.85
8655,75.99722221951542,23.730555559865216,2.34
8656,75.98888889012707,15.490833329915338,5.45
8657,80.72777777995049,27.08472222016716,13.78
8658,83.30194443995872,21.503333329628774,9
8659,76.02999999976903,22.687222219810188,21.15
8660,74.65000000006155,27.370833330117666,30.58
8661,76.8330555602698,20.50805555986478,8.5
8662,71.3583333300475,21.397222220410526,3.46
8663,75.64166666962868,16.350000000068103,9.62
8664,82.96250000031584,22.02083333022362,24
8665,74.36666666986372,17.29999999999803,6
8666,77.63555556001845,20.052499999726432,9.55
8667,77.41444444023803,19.01250000030554,2.8
8668,72.83055555986421,21.707777779544557,6.4
8669,78.90555555981813,28.40833332962244,12.13
8670,74.94888889045619,32.55166667003505,4.44
8671,74.61722222008001,16.164999999610064,5.81
8672,75.54166666996274,29.929166670354206,13.24
8673,74.2333333303919,33.08055555970071,4.25
8674,75.11527777962517,25.638888890307708,7.82
8675,76.73055555973984,18.447222219784976,9
8676,77.43333332987105,8.791666666693693,3.14
8677,75.27666666987344,13.41583333032329,11.8
8678,74.70583333050885,26.36888888976845,19
8679,78.33611110973521,11.916666670270875,1.64
8680,76.26166666960864,14.21916667020427,5.55
8681,76.11666667044699,31.68333332983121,6.49
8682,75.80833332950827,28.797222220345695,11.18
8683,77.67333332972355,17.927777780343906,37.9
8684,76.03333332958204,12.86666666974842,5.91
8685,78.38222222031007,14.844444440351445,10.4
8686,76.44027778012122,13.604166669984021,9.6
8687,82.60000000017286,25.924999999970478,6
8688,84.50833333037154,26.795833329882672,2.39
8689,78.12777777985444,18.272222220181966,10.9
8690,77.91444444026371,17.891944440269086,7.6
8691,75.62083332966095,20.591388890151382,13
8692,71.85166667022793,22.720277780331397,0.2
8693,82.40666666974896,27.52833332956457,5.68
8694,77.94638889000947,21.63027778006594,12.5
8695,77.78500000037593,18.98749999997326,6.2
8696,75.56916667044774,12.670555560392692,9.65
8697,76.20277778039429,20.816388890418352,12.1
8698,74.87833332991389,23.538888889558784,21.16
8699,75.84111110987766,22.70499999980414,11.73
8700,76.78333332983131,16.531388890172767,12.23
8701,75.37500000015223,14.574999999749387,14.77
8702,74.11555556036055,17.389166670192324,10.15
8703,82.59444443956079,21.718055559880884,9.1
8704,76.70944444031629,19.555833329873344,14.2
8705,76.18333332991654,24.416666670069688,12.12
8706,77.20444443970946,28.47777777980268,48.42
8707,73.90000000033538,29.745833330438753,16.17
8708,85.11222222007737,26.275277780047258,6.98
8709,85.29583333030413,25.504166670008637,3.78
8710,75.58194444002645,21.2058333304428,15.8
8711,73.59111111024784,22.769166670433428,11.75
8712,73.69027777979527,16.021111110182296,9.5
8713,74.19999999973199,16.116666669965852,9.25
8714,76.37055555972927,29.85388888981363,37.2
8715,76.75083333000055,23.324444440113574,7.99
8716,73.61666667029611,16.55000000020395,8.05
8717,84.69277777950265,25.668055559943035,6.97
8718,75.70000000020639,30.72638889037738,13.85
8719,78.64583333012413,19.733333329942287,7.37
8720,75.81166666970023,23.164444440181196,5.97
8721,73.23333333013166,20.67416666998644,5.3
8722,77.0911111103158,29.040555559954264,33.02
8723,78.15833332971596,14.108333329561683,7.65
8724,78.66250000010128,20.728055559917035,9.9
8725,84.7277777804234,25.82583332959894,6.77
8726,79.54472221991274,16.878055560193193,3.16
8727,76.60000000015926,24.483333329634505,4.81
8728,73.72000000038791,18.49638888999541,11
8729,71.97500000039466,22.987499999989012,13.8
8730,80.65138888963045,16.97888888964466,11.99
8731,72.09583333007532,21.42500000045997,12
8732,78.38333333020833,20.53333333040207,12.1
8733,87.33611111033953,25.23944443986998,4.1
8734,78.25472222026154,19.10416666998027,10.5
8735,77.80416666995977,20.93722221996929,7.5
8736,75.55805555988536,13.85972222027228,1.2
8737,82.36805556046698,17.376111109733706,4.7
8738,78.34166667007945,11.51666667021583,17.95
8739,75.27916667011202,12.679166669714167,5.17
8740,76.38055556010775,26.30555555976585,8.14
8741,84.51250000031693,23.06944444009065,2.05
8742,75.61361110997966,26.622222220085323,2.9
8743,73.81111110972721,28.57638889034209,27
8744,81.41805555952422,22.21666667027231,15.48
8745,71.80833332988362,22.57222222035422,4.29
8746,83.09583332996039,22.30416666978601,9.56
8747,76.19972222035307,12.780555560427853,2.15
8748,74.93333332952626,18.433333329981007,14.1
8749,75.70833333016252,28.76666666994744,19.17
8750,78.64583333044651,17.19861111035624,12.82
8751,73.97916667008381,17.14166667035591,4.2
8752,92.72166666981451,11.52388888960817,2.64
8753,74.32999999983399,18.51083332977838,13.98
8754,72.67499999966532,21.99166667004352,6.01
8755,75.2999999997168,15.433333330235916,5.16
8756,75.78749999976151,13.1888888898393,11.14
8757,73.61250000007269,20.80416667024743,6.28
8758,72.70499999983083,23.37361111001832,85.42
8759,74.26916666981931,30.215277780405685,0.58
8760,81.58749999968353,26.363888890042684,5.64
8761,73.30555555958767,18.30277777994165,3.57
8762,81.20833332957618,22.06750000035488,25.07
8763,74.23333333030742,22.82499999965086,6.97
8764,76.68333332960783,12.116666670191101,11
8765,81.12500000014545,21.83333333045419,6.37
8766,78.22499999972491,11.458333329711815,14.07
8767,77.52361110975187,17.91333333001286,23.12
8768,77.57916667021642,12.922500000127279,2.47
8769,86.1327777797163,25.50750000037382,6.5
8770,72.8416666695956,23.1708333301872,63.35
8771,74.51944443989287,24.941666670133163,28.11
8772,75.43194443956455,22.624166669728243,20.88
8773,81.20416667011067,21.96388889025946,7.75
8774,80.39999999982979,18.16666667043932,5.8
8775,79.64166667023235,16.558333330205983,0.28
8776,77.06666667037628,17.616666670122925,18.41
8777,86.05000000020587,24.933333330405926,6.3
8778,85.16083332984344,25.601111109734966,11.75
8779,73.70416667043932,23.712500000007516,7.57
8780,79.066666669617,16.64166666987451,5.65
8781,72.3058333304215,24.001666669862576,36
8782,73.8083333300009,16.227777779712472,7.95
8783,73.17694443985758,17.589999999755438,6.4
8784,76.57499999984663,29.777777779955485,25.6
8785,79.30833333022636,18.38055556027593,15.28
8786,81.67388889003242,17.110833329728646,3.59
8787,77.91666666954438,27.966666669694025,8.8
8788,77.19083332985412,13.732222220044076,4.75
8789,77.4722222204876,28.044444440113175,9.45
8790,81.24999999973274,17.583333329594847,9.54
8791,71.79888889038376,24.80666666975365,13.3
8792,78.66666667023378,9.950000000281378,7.05
8793,83.26749999991729,23.187777779703957,10
8794,75.78749999961288,32.27916667029866,4.81
8795,74.62305556023695,30.670555560364537,3.31
8796,76.02083332996914,30.458888890357326,29.06
8797,73.20055555965692,22.342499999956672,17
8798,73.78222222048254,15.855277779617014,8.6
8799,75.21666666997609,13.836111109682435,10.04
8800,85.7736111099898,22.416666670357433,7.6
8801,76.50277777966777,13.444444439600943,1.82
8802,77.59722221990828,11.16249999966908,6.07
8803,80.13777777973822,17.487500000380027,8.03
8804,80.59027777958126,16.43555556014138,38.1
8805,81.2580555602462,17.072499999766446,10.7
8806,79.35833332960767,12.46111110976224,2.2
8807,82.26249999998893,17.11111111001153,1.69
8808,79.11083333032421,15.550833330438987,6.95
8809,78.26250000001276,21.350000000016255,21.2
8810,79.36666667012459,21.583333330339936,12.84
8811,73.20277778048965,22.483333329659022,14.56
8812,75.73972221982197,12.31611110998393,4.93
8813,79.98333332963828,20.308333329675452,6.3
8814,72.94999999980737,19.2833333297625,6.4
8815,77.19027777989156,19.361944440272534,15
8816,80.61888889003936,16.30333333001329,1.25
8817,75.88111111020137,12.17166667019392,11.82
8818,70.26388889050108,22.31666666972854,27.75
8819,74.69166667047632,20.533333330014614,5.6
8820,76.91249999954401,28.77222222028634,1.21
8821,77.191666670456,13.641666670143637,1.92
8822,81.1336111095696,28.33333333041955,2.37
8823,79.62083333029858,19.62500000014692,2.9
8824,73.11944444028022,23.90000000019905,24.71
8825,74.0000000004202,21.52500000011458,19.81
8826,75.39166667034043,23.730555559899287,47.2
8827,73.63499999957313,16.385277779626616,6.1
8828,79.55833332971287,11.65416666976288,10.99
8829,84.86361111021698,25.548055559730916,6.9
8830,74.45944443974635,14.471111109775604,13.33
8831,86.16666667032261,26.49583333019894,3.95
8832,77.75749999991393,20.956666669851796,13.65
8833,76.83972222038982,30.90527777996563,27.5
8834,83.05000000030914,25.924999999908902,5.95
8835,73.78333332957047,25.243055559883057,8.71
8836,81.15083333046671,16.42666667038096,2.03
8837,86.36666666966757,25.51249999963567,8
8838,73.04583333021323,20.738888889656216,9
8839,77.48666666977927,27.625000000061103,2.45
8840,86.72388889012336,22.47222222029945,7.14
8841,76.74166667034528,29.34722221959372,11
8842,78.3930555597431,17.087222220162168,26.18
8843,70.7541666700265,22.504166670445905,7.25
8844,77.09972222035657,12.250000000097199,2.8
8845,77.28472222024388,9.741666667134773,13.65
8846,78.48333333002616,12.041666669947505,3.5
8847,84.0900000001925,18.75166667045071,7.63
8848,78.94055556016887,21.389722220312063,8.2
8849,83.19999999975755,23.10833332996298,9.1
8850,72.35833333007642,26.050000000074483,23.64
8851,72.79444443988963,22.420833330250222,14.2
8852,77.32500000046784,28.149999999710527,10.99
8853,77.59611110995894,12.992777779575865,0.37
8854,73.18000000025208,20.365833330359578,9.6
8855,81.37972222016981,20.701388889763145,14.2
8856,76.31666667019547,15.312500000105253,2.35
8857,79.75000000028473,25.399999999745766,6.3
8858,84.76666666991211,24.683611109827414,9.3
8859,77.48750000006349,30.30000000009235,18.19
8860,81.83527778040994,22.257499999873744,8.31
8861,72.61055556015313,23.89777777966719,48.22
8862,81.6583333302843,20.59583333034217,11.85
8863,75.42305555972597,12.771388889761923,7.35
8864,75.06666666988296,26.450000000041104,14.42
8865,70.66916666958743,20.850833330277087,19.61
8866,77.27444444006646,28.704166669606735,13.04
8867,77.23055556034495,28.672222220078105,3.11
8868,74.87916667038868,13.63055556041493,6.75
8869,83.08916666992933,22.23722222005259,6.1
8870,73.45805555968008,21.012777780194703,8.09
8871,79.0522222201058,19.747499999663216,4.15
8872,74.08333333020741,25.116666669971853,11.69
8873,79.62000000039285,15.34999999972123,10.4
8874,77.9355555603562,18.230277780174706,7.45
8875,75.43416666955731,15.139444439679805,16.74
8876,76.6708333303984,15.912499999739241,9.11
8877,81.68916667000714,21.490555559579708,5.55
8878,71.56388888957308,22.255555559751063,23.61
8879,71.24305556008635,26.19305556002769,7.35
8880,72.28888889015359,23.577777779991912,6.55
8881,74.38333333009193,23.416666670055214,4.65
8882,82.40388888987763,17.28222222007696,4.3
8883,73.20000000042202,25.158333330354633,12.95
8884,81.4833333298531,20.283333330398435,7.15
8885,76.46666667040287,12.120833330254197,8.26
8886,74.34777777988165,15.056388890190059,5.6
